InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation,IsReturn,InvalidQuantity,InvalidPrice,MissingCustomer,MissingDescription,IsDuplicate
C572059,21344,MOROCCAN BEATEN METAL DISH,-3,2011-10-20 12:45:00,9.95,17346,United Kingdom,True,True,True,False,False,False,False
C572059,21242,RED RETROSPOT PLATE,-12,2011-10-20 12:45:00,1.69,17346,United Kingdom,True,True,True,False,False,False,False
C572102,22622,BOX OF VINTAGE ALPHABET BLOCKS,-1,2011-10-20 15:56:00,11.95,13519,United Kingdom,True,True,True,False,False,False,False
C572109,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-10-20 18:24:00,8.5,13350,United Kingdom,True,True,True,False,False,False,False
C572109,23397,FOOT STOOL HOME SWEET HOME,-1,2011-10-20 18:24:00,9.95,13350,United Kingdom,True,True,True,False,False,False,False
C572109,23064,CINDERELLA CHANDELIER,-1,2011-10-20 18:24:00,49.95,13350,United Kingdom,True,True,True,False,False,False,False
C572110,23487,SWEET HEART CAKE CARRIER,-2,2011-10-20 19:11:00,9.95,14910,United Kingdom,True,True,True,False,False,False,False
C572110,23295,SET OF 12 MINI LOAF BAKING CASES,-2,2011-10-20 19:11:00,0.83,14910,United Kingdom,True,True,True,False,False,False,False
C572111,23437,50'S CHRISTMAS GIFT BAG LARGE,-2,2011-10-20 19:13:00,1.25,13136,United Kingdom,True,True,True,False,False,False,False
C572111,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-10-20 19:13:00,6.95,13136,United Kingdom,True,True,True,False,False,False,False
C572111,22186,RED STAR CARD HOLDER,-3,2011-10-20 19:13:00,1.95,13136,United Kingdom,True,True,True,False,False,False,False
C572111,22138,BAKING SET 9 PIECE RETROSPOT,-1,2011-10-20 19:13:00,4.95,13136,United Kingdom,True,True,True,False,False,False,False
C572112,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2011-10-20 19:13:00,3.75,14113,United Kingdom,True,True,True,False,False,False,False
C572113,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,2011-10-20 19:14:00,4.25,15179,United Kingdom,True,True,True,False,False,False,False
C572114,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-1,2011-10-20 19:15:00,1.25,17169,United Kingdom,True,True,True,False,False,False,False
C572114,23332,IVORY WICKER HEART LARGE,-2,2011-10-20 19:15:00,1.65,17169,United Kingdom,True,True,True,False,False,False,False
C572114,23323,WHITE WICKER STAR,-1,2011-10-20 19:15:00,2.1,17169,United Kingdom,True,True,True,False,False,False,False
C572115,22997,TRAVEL CARD WALLET UNION JACK,-22,2011-10-20 19:16:00,0.42,16394,United Kingdom,True,True,True,False,False,False,False
C572115,22996,TRAVEL CARD WALLET VINTAGE TICKET,-20,2011-10-20 19:16:00,0.42,16394,United Kingdom,True,True,True,False,False,False,False
C572116,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,2011-10-20 19:17:00,1.25,15620,United Kingdom,True,True,True,False,False,False,False
C572116,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-10-20 19:17:00,3.29,15620,United Kingdom,True,True,True,False,False,False,False
C572117,23395,BELLE JARDINIERE CUSHION COVER,-1,2011-10-20 19:19:00,3.75,17603,United Kingdom,True,True,True,False,False,False,False
C572118,23395,BELLE JARDINIERE CUSHION COVER,-1,2011-10-20 19:21:00,3.75,18228,United Kingdom,True,True,True,False,False,False,False
C572118,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-20 19:21:00,6.95,18228,United Kingdom,True,True,True,False,False,False,False
C572119,84946,ANTIQUE SILVER T-LIGHT GLASS,-2,2011-10-20 19:23:00,1.25,15598,United Kingdom,True,True,True,False,False,False,False
C572120,22138,BAKING SET 9 PIECE RETROSPOT,-1,2011-10-20 19:29:00,4.95,14911,EIRE,True,True,True,False,False,False,False
C572120,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2011-10-20 19:29:00,3.75,14911,EIRE,True,True,True,False,False,False,False
C572120,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2011-10-20 19:29:00,8.5,14911,EIRE,True,True,True,False,False,False,False
C572120,21181,PLEASE ONE PERSON METAL SIGN,-6,2011-10-20 19:29:00,2.1,14911,EIRE,True,True,True,False,False,False,False
C572120,21169,YOU'RE CONFUSING ME METAL SIGN,-1,2011-10-20 19:29:00,1.69,14911,EIRE,True,True,True,False,False,False,False
C572120,21907,I'M ON HOLIDAY METAL SIGN,-1,2011-10-20 19:29:00,2.1,14911,EIRE,True,True,True,False,False,False,False
C572120,21166,COOK WITH WINE METAL SIGN,-7,2011-10-20 19:29:00,2.08,14911,EIRE,True,True,True,False,False,False,False
C572120,22412,METAL SIGN NEIGHBOURHOOD WITCH,-2,2011-10-20 19:29:00,2.1,14911,EIRE,True,True,True,False,False,False,False
C572120,21175,GIN + TONIC DIET METAL SIGN,-1,2011-10-20 19:29:00,2.55,14911,EIRE,True,True,True,False,False,False,False
C572187,POST,POSTAGE,-1,2011-10-21 11:00:00,18.0,12403,Denmark,True,True,True,False,False,False,False
C572223,23350,ROLL WRAP VINTAGE SPOT,-12,2011-10-21 13:36:00,1.25,14147,United Kingdom,True,True,True,False,False,False,False
C572226,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,True,True,False,False,False,False
C572226,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,True,True,False,False,False,False
C572226,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-21 13:58:00,12.75,15321,United Kingdom,True,True,True,False,False,False,False
C572226,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-21 13:58:00,12.75,15321,United Kingdom,True,True,True,False,False,False,True
C572226,22847,BREAD BIN DINER STYLE IVORY,-2,2011-10-21 13:58:00,16.95,15321,United Kingdom,True,True,True,False,False,False,False
C572226,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-21 13:58:00,1.65,15321,United Kingdom,True,True,True,False,False,False,False
C572226,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-21 13:58:00,1.65,15321,United Kingdom,True,True,True,False,False,False,False
C572226,23254,CHILDRENS CUTLERY DOLLY GIRL,-1,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,True,True,False,False,False,False
C572226,23256,CHILDRENS CUTLERY SPACEBOY,-2,2011-10-21 13:58:00,4.15,15321,United Kingdom,True,True,True,False,False,False,False
C572226,22151,PLACE SETTING WHITE HEART,-1,2011-10-21 13:58:00,0.42,15321,United Kingdom,True,True,True,False,False,False,False
C572226,22152,PLACE SETTING WHITE STAR,-3,2011-10-21 13:58:00,0.42,15321,United Kingdom,True,True,True,False,False,False,False
C572228,22835,HOT WATER BOTTLE I AM SO POORLY,-2,2011-10-21 14:03:00,4.65,15728,United Kingdom,True,True,True,False,False,False,False
C572228,22113,GREY HEART HOT WATER BOTTLE,-5,2011-10-21 14:03:00,3.75,15728,United Kingdom,True,True,True,False,False,False,False
C572228,22112,CHOCOLATE HOT WATER BOTTLE,-17,2011-10-21 14:03:00,4.25,15728,United Kingdom,True,True,True,False,False,False,False
C572228,22111,SCOTTIE DOG HOT WATER BOTTLE,-10,2011-10-21 14:03:00,3.45,15728,United Kingdom,True,True,True,False,False,False,False
C572275,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-23 09:42:00,12.75,12572,Germany,True,True,True,False,False,False,False
C572275,71279,PINK GLASS CANDLEHOLDER,-1,2011-10-23 09:42:00,2.95,12572,Germany,True,True,True,False,False,False,False
C572276,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,2011-10-23 10:24:00,4.15,16768,United Kingdom,True,True,True,False,False,False,False
C572299,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-23 14:35:00,12.75,13598,United Kingdom,True,True,True,False,False,False,False
C572334,85099B,JUMBO BAG RED RETROSPOT,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23284,DOORMAT KEEP CALM AND COME IN,-10,2011-10-24 10:25:00,7.08,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23205,CHARLOTTE BAG VINTAGE ALPHABET,-100,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23201,JUMBO BAG ALPHABET,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,22386,JUMBO BAG PINK POLKADOT,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,21733,RED HANGING HEART T-LIGHT HOLDER,-32,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,True,True,False,False,False,False
C572334,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-120,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23319,BOX OF 6 MINI 50'S CRACKERS,-48,2011-10-24 10:25:00,2.08,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23351,ROLL WRAP 50'S CHRISTMAS,-72,2011-10-24 10:25:00,1.04,14607,United Kingdom,True,True,True,False,False,False,False
C572334,21288,STRIPEY CHOCOLATE NESTING BOXES,-24,2011-10-24 10:25:00,2.55,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23204,CHARLOTTE BAG APPLES DESIGN,-100,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,True,True,False,False,False,False
C572334,22356,CHARLOTTE BAG PINK POLKADOT,-100,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23344,JUMBO BAG 50'S CHRISTMAS,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,20685,DOORMAT RED RETROSPOT,-10,2011-10-24 10:25:00,7.08,14607,United Kingdom,True,True,True,False,False,False,False
C572334,23199,JUMBO BAG APPLES,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,22355,CHARLOTTE BAG SUKI DESIGN,-100,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,True,True,False,False,False,False
C572334,21931,JUMBO STORAGE BAG SUKI,-100,2011-10-24 10:25:00,1.79,14607,United Kingdom,True,True,True,False,False,False,False
C572334,20724,RED RETROSPOT CHARLOTTE BAG,-100,2011-10-24 10:25:00,0.72,14607,United Kingdom,True,True,True,False,False,False,False
572341,85036A,,-82,2011-10-24 10:36:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C572343,23064,CINDERELLA CHANDELIER,-40,2011-10-24 10:40:00,10.0,14607,United Kingdom,True,True,True,False,False,False,False
C572343,23057,BEADED CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40:00,1.5,14607,United Kingdom,True,True,True,False,False,False,False
C572343,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-240,2011-10-24 10:40:00,5.39,14607,United Kingdom,True,True,True,False,False,False,False
C572343,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40:00,1.5,14607,United Kingdom,True,True,True,False,False,False,False
C572343,22106,MIRROR MOSAIC HURRICANE LAMP,-120,2011-10-24 10:40:00,1.25,14607,United Kingdom,True,True,True,False,False,False,False
C572343,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,-240,2011-10-24 10:40:00,0.95,14607,United Kingdom,True,True,True,False,False,False,False
C572343,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-468,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,True,True,False,False,False,False
C572343,22102,MIRROR MOSAIC T-LIGHT HOLDER,-720,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,True,True,False,False,False,False
C572343,22101,MIRROR MOSAIC VOTIVE HOLDER,-324,2011-10-24 10:40:00,0.39,14607,United Kingdom,True,True,True,False,False,False,False
C572346,BANK CHARGES,Bank Charges,-1,2011-10-24 10:58:00,49.65,,United Kingdom,True,True,True,False,True,False,False
C572347,S,SAMPLES,-1,2011-10-24 11:03:00,33.05,,United Kingdom,True,True,True,False,True,False,False
C572398,POST,POSTAGE,-1,2011-10-24 11:55:00,11.85,,United Kingdom,True,True,True,False,True,False,False
C572398,M,Manual,-1,2011-10-24 11:55:00,162.2,,United Kingdom,True,True,True,False,True,False,False
C572410,23174,REGENCY SUGAR BOWL GREEN,-2,2011-10-24 11:58:00,3.75,16742,United Kingdom,True,True,True,False,False,False,False
C572410,22699,ROSES REGENCY TEACUP AND SAUCER,-168,2011-10-24 11:58:00,2.55,16742,United Kingdom,True,True,True,False,False,False,False
C572410,23170,REGENCY TEA PLATE ROSES,-20,2011-10-24 11:58:00,1.45,16742,United Kingdom,True,True,True,False,False,False,False
C572422,POST,POSTAGE,-1,2011-10-24 12:02:00,35.65,,United Kingdom,True,True,True,False,True,False,False
C572422,M,Manual,-1,2011-10-24 12:02:00,183.16,,United Kingdom,True,True,True,False,True,False,False
C572428,M,Manual,-1,2011-10-24 12:03:00,464.9,17949,United Kingdom,True,True,True,False,False,False,False
C572440,22224,WHITE LOVEBIRD LANTERN,-2,2011-10-24 12:06:00,2.95,17811,United Kingdom,True,True,True,False,False,False,False
C572440,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-10-24 12:06:00,4.95,17811,United Kingdom,True,True,True,False,False,False,False
C572440,21238,RED RETROSPOT CUP,-2,2011-10-24 12:06:00,0.85,17811,United Kingdom,True,True,True,False,False,False,False
C572440,21239,PINK  POLKADOT CUP,-1,2011-10-24 12:06:00,0.85,17811,United Kingdom,True,True,True,False,False,False,False
C572440,22961,JAM MAKING SET PRINTED,-10,2011-10-24 12:06:00,1.45,17811,United Kingdom,True,True,True,False,False,False,False
C572441,POST,POSTAGE,-1,2011-10-24 12:08:00,20.47,,United Kingdom,True,True,True,False,True,False,False
C572441,M,Manual,-1,2011-10-24 12:08:00,177.04,,United Kingdom,True,True,True,False,True,False,False
C572444,POST,POSTAGE,-1,2011-10-24 12:12:00,15.53,,United Kingdom,True,True,True,False,True,False,False
C572444,M,Manual,-1,2011-10-24 12:12:00,235.54,,United Kingdom,True,True,True,False,True,False,False
C572445,POST,POSTAGE,-1,2011-10-24 12:20:00,31.6,,United Kingdom,True,True,True,False,True,False,False
C572445,M,Manual,-1,2011-10-24 12:20:00,186.21,,United Kingdom,True,True,True,False,True,False,False
C572446,POST,POSTAGE,-1,2011-10-24 12:23:00,70.21,,United Kingdom,True,True,True,False,True,False,False
C572446,M,Manual,-1,2011-10-24 12:23:00,302.04,,United Kingdom,True,True,True,False,True,False,False
C572448,POST,POSTAGE,-1,2011-10-24 12:28:00,69.72,,United Kingdom,True,True,True,False,True,False,False
C572448,M,Manual,-1,2011-10-24 12:28:00,259.79,,United Kingdom,True,True,True,False,True,False,False
C572449,20795,LARGE BLUE PROVENCAL CERAMIC BALL,-1,2011-10-24 12:34:00,2.1,14428,United Kingdom,True,True,True,False,False,False,False
C572449,23398,HANGING HEART BONHEUR,-1,2011-10-24 12:34:00,0.85,14428,United Kingdom,True,True,True,False,False,False,False
C572449,23393,HOME SWEET HOME CUSHION COVER,-2,2011-10-24 12:34:00,3.75,14428,United Kingdom,True,True,True,False,False,False,False
C572450,POST,POSTAGE,-1,2011-10-24 12:35:00,29.28,,United Kingdom,True,True,True,False,True,False,False
C572450,M,Manual,-1,2011-10-24 12:35:00,248.87,,United Kingdom,True,True,True,False,True,False,False
C572455,POST,POSTAGE,-1,2011-10-24 12:41:00,30.53,,United Kingdom,True,True,True,False,True,False,False
C572455,M,Manual,-1,2011-10-24 12:41:00,265.7,,United Kingdom,True,True,True,False,True,False,False
C572456,POST,POSTAGE,-1,2011-10-24 12:44:00,22.56,,United Kingdom,True,True,True,False,True,False,False
C572456,M,Manual,-1,2011-10-24 12:44:00,181.75,,United Kingdom,True,True,True,False,True,False,False
C572463,22427,ENAMEL FLOWER JUG CREAM,-2,2011-10-24 13:07:00,5.95,17652,United Kingdom,True,True,True,False,False,False,False
C572463,85066,CREAM SWEETHEART MINI CHEST,-3,2011-10-24 13:07:00,12.75,17652,United Kingdom,True,True,True,False,False,False,False
C572463,22424,ENAMEL BREAD BIN CREAM,-2,2011-10-24 13:07:00,12.75,17652,United Kingdom,True,True,True,False,False,False,False
C572467,POST,POSTAGE,-1,2011-10-24 13:29:00,42.05,,United Kingdom,True,True,True,False,True,False,False
C572467,M,Manual,-1,2011-10-24 13:29:00,276.08,,United Kingdom,True,True,True,False,True,False,False
572468,72803A,damages,-160,2011-10-24 13:30:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C572469,85099B,JUMBO BAG RED RETROSPOT,-1,2011-10-24 13:31:00,2.08,13534,United Kingdom,True,True,True,False,False,False,False
C572469,23200,JUMBO BAG PEARS,-1,2011-10-24 13:31:00,2.08,13534,United Kingdom,True,True,True,False,False,False,False
C572469,23199,JUMBO BAG APPLES,-1,2011-10-24 13:31:00,2.08,13534,United Kingdom,True,True,True,False,False,False,False
C572469,47567B,TEA TIME KITCHEN APRON,-1,2011-10-24 13:31:00,5.95,13534,United Kingdom,True,True,True,False,False,False,False
C572469,22386,JUMBO BAG PINK POLKADOT,-4,2011-10-24 13:31:00,2.08,13534,United Kingdom,True,True,True,False,False,False,False
C572470,POST,POSTAGE,-1,2011-10-24 13:32:00,26.0,,United Kingdom,True,True,True,False,True,False,False
C572470,M,Manual,-1,2011-10-24 13:32:00,233.25,,United Kingdom,True,True,True,False,True,False,False
C572471,22303,COFFEE MUG APPLES DESIGN,-1,2011-10-24 13:33:00,2.1,17090,United Kingdom,True,True,True,False,False,False,False
C572473,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-1,2011-10-24 13:34:00,2.55,18188,United Kingdom,True,True,True,False,False,False,False
572477,20665,adjustment,-15,2011-10-24 13:39:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C572478,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-10-24 13:39:00,1.69,13098,United Kingdom,True,True,True,False,False,False,False
C572478,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2011-10-24 13:39:00,3.95,13098,United Kingdom,True,True,True,False,False,False,False
C572479,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-10-24 13:43:00,9.95,12463,Belgium,True,True,True,False,False,False,False
C572479,23660,HENRIETTA HEN MUG,-12,2011-10-24 13:43:00,1.65,12463,Belgium,True,True,True,False,False,False,False
572480,22049,damaged,-100,2011-10-24 13:44:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C572481,22557,PLASTERS IN TIN VINTAGE PAISLEY,-4,2011-10-24 13:48:00,1.65,15632,United Kingdom,True,True,True,False,False,False,False
C572481,22553,PLASTERS IN TIN SKULLS,-24,2011-10-24 13:48:00,1.65,15632,United Kingdom,True,True,True,False,False,False,False
C572481,23252,VINTAGE RED ENAMEL TRIM JUG,-4,2011-10-24 13:48:00,3.75,15632,United Kingdom,True,True,True,False,False,False,False
C572481,23251,VINTAGE RED ENAMEL TRIM MUG,-12,2011-10-24 13:48:00,1.25,15632,United Kingdom,True,True,True,False,False,False,False
C572481,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,2011-10-24 13:48:00,3.25,15632,United Kingdom,True,True,True,False,False,False,False
C572481,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2011-10-24 13:48:00,1.65,15632,United Kingdom,True,True,True,False,False,False,False
C572481,22730,ALARM CLOCK BAKELIKE IVORY,-1,2011-10-24 13:48:00,3.75,15632,United Kingdom,True,True,True,False,False,False,False
C572481,84687,BEACH HUT SHELF W 3 DRAWERS,-1,2011-10-24 13:48:00,5.95,15632,United Kingdom,True,True,True,False,False,False,False
C572481,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-24 13:48:00,4.95,15632,United Kingdom,True,True,True,False,False,False,False
C572482,22154,ANGEL DECORATION 3 BUTTONS,-3,2011-10-24 13:48:00,0.42,17314,United Kingdom,True,True,True,False,False,False,False
C572482,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2011-10-24 13:48:00,1.45,17314,United Kingdom,True,True,True,False,False,False,False
C572485,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-10-24 13:50:00,11.15,14952,United Kingdom,True,True,True,False,False,False,False
C572485,23016,GLASS TWIST BON BON JAR,-3,2011-10-24 13:50:00,6.65,14952,United Kingdom,True,True,True,False,False,False,False
C572486,22197,POPCORN HOLDER,-32,2011-10-24 13:51:00,0.85,14156,EIRE,True,True,True,False,False,False,False
C572488,22972,CHILDREN'S SPACEBOY MUG,-1,2011-10-24 13:57:00,1.65,12474,Germany,True,True,True,False,False,False,False
C572488,22556,PLASTERS IN TIN CIRCUS PARADE,-12,2011-10-24 13:57:00,1.65,12474,Germany,True,True,True,False,False,False,False
C572488,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,2011-10-24 13:57:00,8.5,12474,Germany,True,True,True,False,False,False,False
C572489,22465,HANGING METAL STAR LANTERN,-5,2011-10-24 13:59:00,1.65,17119,United Kingdom,True,True,True,False,False,False,False
C572489,23323,WHITE WICKER STAR,-1,2011-10-24 13:59:00,2.1,17119,United Kingdom,True,True,True,False,False,False,False
C572489,22470,HEART OF WICKER LARGE,-1,2011-10-24 13:59:00,2.95,17119,United Kingdom,True,True,True,False,False,False,False
C572491,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-10-24 14:02:00,4.95,13047,United Kingdom,True,True,True,False,False,False,False
C572491,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-10-24 14:02:00,1.45,13047,United Kingdom,True,True,True,False,False,False,False
